일련번호,부류구분,품목명,품목코드,등급,등급단위,거래수량,거래단위,거래단위수량,중량단위,평균가격,전일평균가격,전년가격,전일대비등락율,전년대비등락율,시장구분,사용여부,가격날짜
5097453,2,자두 후무사,42003,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097455,2,자두 후무사,42003,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097456,2,자두 대석,42004,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097458,2,자두 대석,42004,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097460,2,자두 대석,42004,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097462,2,자두 대석,42004,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097464,2,자두 대석,42004,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097466,2,자두 대석,42004,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097468,2,자두 대석,42004,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097470,2,자두 대석,42004,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097472,2,자두 추희,42006,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097474,2,자두 추희,42006,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097476,2,자두 추희,42006,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097478,2,자두 추희,42006,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097480,2,자두 정상,42007,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097482,2,자두 정상,42007,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097484,2,자두 정상,42007,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097486,2,자두 정상,42007,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097488,2,자두 정상,42007,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097490,2,자두 정상,42007,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097492,2,자두 정상,42007,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097494,2,자두 정상,42007,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097548,2,매실,43000,특,0,  10,키로상자,  10키로상자,01,38111,37000,45000,103,85,9,Y,2024-06-01
5097549,2,매실,43000,상,1,  10,키로상자,  10키로상자,01,35175,34283,43560,103,81,9,Y,2024-06-01
5097550,2,매실,43000,중,2,  10,키로상자,  10키로상자,01,27941,26385,27225,106,103,9,Y,2024-06-01
5097551,2,매실,43000,하,3,  10,키로상자,  10키로상자,01,17185,18417,13522,93,127,9,Y,2024-06-01
5097580,2,앵두,43200,특,0,   4,키로상자,   4키로상자,01,0,0,20000,0,0,9,Y,2024-06-01
5097582,2,앵두,43200,상,1,   4,키로상자,   4키로상자,01,0,0,20000,0,0,9,Y,2024-06-01
5097584,2,앵두,43200,중,2,   4,키로상자,   4키로상자,01,0,0,20000,0,0,9,Y,2024-06-01
5097586,2,앵두,43200,하,3,   4,키로상자,   4키로상자,01,0,0,17414,0,0,9,Y,2024-06-01
5097588,2,모과,43400,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097590,2,모과,43400,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097592,2,모과,43400,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097594,2,모과,43400,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097596,2,유자,43500,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097598,2,유자,43500,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097600,2,유자,43500,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5097602,2,유자,43500,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-06-01
5109278,2,고구마,15100,특,0,  10,키로상자,  10키로상자,01,0,57996,47573,0,0,1,Y,2024-06-02
5109279,2,고구마,15100,상,1,  10,키로상자,  10키로상자,01,0,36378,31715,0,0,1,Y,2024-06-02
5109280,2,고구마,15100,중,2,  10,키로상자,  10키로상자,01,0,24443,20862,0,0,1,Y,2024-06-02
5109281,2,고구마,15100,하,3,  10,키로상자,  10키로상자,01,0,13668,12216,0,0,1,Y,2024-06-02
5109299,2,감자,15200,특,0,  20,키로상자,  20키로상자,01,0,41748,66863,0,0,1,Y,2024-06-02
5109301,2,감자,15200,상,1,  20,키로상자,  20키로상자,01,0,31781,58966,0,0,1,Y,2024-06-02
5109303,2,감자,15200,중,2,  20,키로상자,  20키로상자,01,0,23801,49523,0,0,1,Y,2024-06-02
5109305,2,감자,15200,하,3,  20,키로상자,  20키로상자,01,0,10141,30345,0,0,1,Y,2024-06-02
5109356,2,배추,21100,특,0,  10,키로망대,  10키로망대,04,0,7364,9717,0,0,1,Y,2024-06-02
5109358,2,배추,21100,상,1,  10,키로망대,  10키로망대,04,0,6168,8002,0,0,1,Y,2024-06-02
5109360,2,배추,21100,중,2,  10,키로망대,  10키로망대,04,0,5116,5817,0,0,1,Y,2024-06-02
5109362,2,배추,21100,하,3,  10,키로망대,  10키로망대,04,0,4039,3284,0,0,1,Y,2024-06-02
5109409,2,양배추,21200,특,0,   8,키로망대,   8키로망대,04,0,11987,5399,0,0,1,Y,2024-06-02
5109411,2,양배추,21200,상,1,   8,키로망대,   8키로망대,04,0,10459,4860,0,0,1,Y,2024-06-02
5109413,2,양배추,21200,중,2,   8,키로망대,   8키로망대,04,0,9069,4388,0,0,1,Y,2024-06-02
5109415,2,양배추,21200,하,3,   8,키로망대,   8키로망대,04,0,8272,4174,0,0,1,Y,2024-06-02
5109417,2,양배추,21200,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109441,2,시금치,21300,특,0,   4,키로상자,   4키로상자,01,0,15416,16094,0,0,1,Y,2024-06-02
5109443,2,시금치,21300,상,1,   4,키로상자,   4키로상자,01,0,12401,14038,0,0,1,Y,2024-06-02
5109445,2,시금치,21300,중,2,   4,키로상자,   4키로상자,01,0,7667,10846,0,0,1,Y,2024-06-02
5109447,2,시금치,21300,하,3,   4,키로상자,   4키로상자,01,0,5179,7910,0,0,1,Y,2024-06-02
5109449,2,시금치,21300,특,0, 500,그람단, 500그람단,48,0,1341,1397,0,0,1,Y,2024-06-02
5109451,2,시금치,21300,상,1, 500,그람단, 500그람단,48,0,1214,1270,0,0,1,Y,2024-06-02
5109453,2,시금치,21300,중,2, 500,그람단, 500그람단,48,0,912,1001,0,0,1,Y,2024-06-02
5109455,2,시금치,21300,하,3, 500,그람단, 500그람단,48,0,800,644,0,0,1,Y,2024-06-02
5109488,2,상추,21400,상,1,   4,키로상자,   4키로상자,01,0,14509,21571,0,0,1,Y,2024-06-02
5109489,2,상추,21400,중,2,   4,키로상자,   4키로상자,01,0,11137,15170,0,0,1,Y,2024-06-02
5109490,2,상추,21400,하,3,   4,키로상자,   4키로상자,01,0,6462,5666,0,0,1,Y,2024-06-02
5109513,2,깻잎,21500,상,1, 100,속, 100속,88,0,17915,19752,0,0,1,Y,2024-06-02
5109515,2,깻잎,21500,중,2, 100,속, 100속,88,0,14091,15239,0,0,1,Y,2024-06-02
5109517,2,깻잎,21500,하,3, 100,속, 100속,88,0,9730,11272,0,0,1,Y,2024-06-02
5109566,2,쑥갓,21800,상,1,   4,키로상자,   4키로상자,01,0,6622,8605,0,0,1,Y,2024-06-02
5109568,2,쑥갓,21800,중,2,   4,키로상자,   4키로상자,01,0,5153,6422,0,0,1,Y,2024-06-02
5109570,2,쑥갓,21800,하,3,   4,키로상자,   4키로상자,01,0,3794,4499,0,0,1,Y,2024-06-02
5109572,2,미나리,21900,상,1,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109575,2,미나리,21900,중,2,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109577,2,미나리,21900,하,3,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109584,2,미나리,21900,상,1,  15,키로묶음,  15키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109586,2,미나리,21900,중,2,  15,키로묶음,  15키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109588,2,미나리,21900,하,3,  15,키로묶음,  15키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109590,2,미나리,21900,상,1,  20,키로묶음,  20키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109592,2,미나리,21900,중,2,  20,키로묶음,  20키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109594,2,미나리,21900,하,3,  20,키로묶음,  20키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109596,2,미나리,21900,상,1, 7.5,키로묶음, 7.5키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109598,2,미나리,21900,중,2, 7.5,키로묶음, 7.5키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109600,2,미나리,21900,하,3, 7.5,키로묶음, 7.5키로묶음,18,0,0,0,0,0,1,Y,2024-06-02
5109614,2,수박,22100,특,0,   1,키로,   1키로,00,0,0,0,0,0,1,Y,2024-06-02
5109616,2,수박,22100,상,1,   1,키로,   1키로,00,0,0,0,0,0,1,Y,2024-06-02
5109618,2,수박,22100,중,2,   1,키로,   1키로,00,0,0,0,0,0,1,Y,2024-06-02
5109620,2,수박,22100,하,3,   1,키로,   1키로,00,0,0,0,0,0,1,Y,2024-06-02
5109622,2,수박,22100,특,0,   6,키로개,   6키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109624,2,수박,22100,상,1,   6,키로개,   6키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109626,2,수박,22100,중,2,   6,키로개,   6키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109628,2,수박,22100,하,3,   6,키로개,   6키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109630,2,수박,22100,특,0,   8,키로개,   8키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109632,2,수박,22100,상,1,   8,키로개,   8키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109634,2,수박,22100,중,2,   8,키로개,   8키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109636,2,수박,22100,하,3,   8,키로개,   8키로개,08,0,0,0,0,0,1,Y,2024-06-02
5109638,2,수박,22100,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109640,2,수박,22100,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109643,2,수박,22100,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109645,2,수박,22100,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109842,2,토마토,22500,특,0,   5,키로상자,   5키로상자,01,0,7892,14460,0,0,1,Y,2024-06-02
5109844,2,토마토,22500,상,1,   5,키로상자,   5키로상자,01,0,6586,10841,0,0,1,Y,2024-06-02
5109846,2,토마토,22500,중,2,   5,키로상자,   5키로상자,01,0,5405,8758,0,0,1,Y,2024-06-02
5109848,2,토마토,22500,하,3,   5,키로상자,   5키로상자,01,0,3837,6247,0,0,1,Y,2024-06-02
5109878,2,토마토,22500,특,0,  10,키로상자,  10키로상자,01,0,21451,23929,0,0,1,Y,2024-06-02
5109879,2,토마토,22500,상,1,  10,키로상자,  10키로상자,01,0,19941,19359,0,0,1,Y,2024-06-02
5109880,2,토마토,22500,중,2,  10,키로상자,  10키로상자,01,0,17084,17182,0,0,1,Y,2024-06-02
5109881,2,토마토,22500,하,3,  10,키로상자,  10키로상자,01,0,12035,12941,0,0,1,Y,2024-06-02
5109902,2,딸기,22600,특,0,   2,키로상자,   2키로상자,01,0,30967,19278,0,0,1,Y,2024-06-02
5109903,2,딸기,22600,상,1,   2,키로상자,   2키로상자,01,0,20887,14833,0,0,1,Y,2024-06-02
5109904,2,딸기,22600,중,2,   2,키로상자,   2키로상자,01,0,16083,10900,0,0,1,Y,2024-06-02
5109905,2,딸기,22600,하,3,   2,키로상자,   2키로상자,01,0,10145,6670,0,0,1,Y,2024-06-02
5109906,2,딸기,22600,특,0,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109907,2,딸기,22600,상,1,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109908,2,딸기,22600,중,2,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5109909,2,딸기,22600,하,3,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110094,2,가지,22800,상,1,   5,키로상자,   5키로상자,01,0,11913,12470,0,0,1,Y,2024-06-02
5110095,2,가지,22800,중,2,   5,키로상자,   5키로상자,01,0,9821,10002,0,0,1,Y,2024-06-02
5110096,2,가지,22800,하,3,   5,키로상자,   5키로상자,01,0,7534,6480,0,0,1,Y,2024-06-02
5110097,2,가지,22800,상,1,   8,키로상자,   8키로상자,01,0,18933,20083,0,0,1,Y,2024-06-02
5110098,2,가지,22800,중,2,   8,키로상자,   8키로상자,01,0,16206,17812,0,0,1,Y,2024-06-02
5110099,2,가지,22800,하,3,   8,키로상자,   8키로상자,01,0,12861,13884,0,0,1,Y,2024-06-02
5110100,2,무,23100,특,0,  20,키로상자,  20키로상자,01,0,19268,17962,0,0,1,Y,2024-06-02
5110101,2,무,23100,상,1,  20,키로상자,  20키로상자,01,0,15010,10999,0,0,1,Y,2024-06-02
5110103,2,무,23100,중,2,  20,키로상자,  20키로상자,01,0,11104,7399,0,0,1,Y,2024-06-02
5110104,2,무,23100,하,3,  20,키로상자,  20키로상자,01,0,7905,5104,0,0,1,Y,2024-06-02
5110155,2,당근,23200,특,0,  20,키로상자,  20키로상자,01,0,65367,45339,0,0,1,Y,2024-06-02
5110157,2,당근,23200,상,1,  20,키로상자,  20키로상자,01,0,63070,43981,0,0,1,Y,2024-06-02
5110159,2,당근,23200,중,2,  20,키로상자,  20키로상자,01,0,60863,40761,0,0,1,Y,2024-06-02
5110161,2,당근,23200,하,3,  20,키로상자,  20키로상자,01,0,57595,34644,0,0,1,Y,2024-06-02
5110302,2,양파,24400,특,0,   1,키로,   1키로,00,0,1330,1634,0,0,1,Y,2024-06-02
5110303,2,양파,24400,상,1,   1,키로,   1키로,00,0,1150,1402,0,0,1,Y,2024-06-02
5110304,2,양파,24400,중,2,   1,키로,   1키로,00,0,755,1203,0,0,1,Y,2024-06-02
5110305,2,양파,24400,하,3,   1,키로,   1키로,00,0,357,632,0,0,1,Y,2024-06-02
5110306,2,양파,24400,특,0,  10,키로,  10키로,00,0,0,0,0,0,1,Y,2024-06-02
5110307,2,양파,24400,상,1,  10,키로,  10키로,00,0,0,0,0,0,1,Y,2024-06-02
5110308,2,양파,24400,중,2,  10,키로,  10키로,00,0,0,0,0,0,1,Y,2024-06-02
5110309,2,양파,24400,하,3,  10,키로,  10키로,00,0,0,0,0,0,1,Y,2024-06-02
5110310,2,양파,24400,특,0,  12,키로,  12키로,00,0,9879,20947,0,0,1,Y,2024-06-02
5110311,2,양파,24400,상,1,  12,키로,  12키로,00,0,8572,13950,0,0,1,Y,2024-06-02
5110312,2,양파,24400,중,2,  12,키로,  12키로,00,0,5892,10072,0,0,1,Y,2024-06-02
5110313,2,양파,24400,하,3,  12,키로,  12키로,00,0,3665,5800,0,0,1,Y,2024-06-02
5110314,2,양파,24400,특,0,  15,키로,  15키로,00,0,20167,22861,0,0,1,Y,2024-06-02
5110315,2,양파,24400,상,1,  15,키로,  15키로,00,0,18053,21372,0,0,1,Y,2024-06-02
5110316,2,양파,24400,중,2,  15,키로,  15키로,00,0,16451,20186,0,0,1,Y,2024-06-02
5110317,2,양파,24400,하,3,  15,키로,  15키로,00,0,10175,18373,0,0,1,Y,2024-06-02
5110318,2,양파,24400,특,0,  20,키로,  20키로,00,0,0,9000,0,0,1,Y,2024-06-02
5110319,2,양파,24400,상,1,  20,키로,  20키로,00,0,0,8841,0,0,1,Y,2024-06-02
5110320,2,양파,24400,중,2,  20,키로,  20키로,00,0,0,5685,0,0,1,Y,2024-06-02
5110321,2,양파,24400,하,3,  20,키로,  20키로,00,0,0,3630,0,0,1,Y,2024-06-02
5110515,2,양상추,25200,상,1,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110516,2,양상추,25200,중,2,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110517,2,양상추,25200,하,3,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110518,2,양상추,25200,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110519,2,양상추,25200,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110520,2,양상추,25200,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110579,2,파슬리,25400,상,1,   4,키로상자,   4키로상자,01,0,10468,15719,0,0,1,Y,2024-06-02
5110581,2,파슬리,25400,중,2,   4,키로상자,   4키로상자,01,0,6806,14690,0,0,1,Y,2024-06-02
5110583,2,파슬리,25400,하,3,   4,키로상자,   4키로상자,01,0,5065,9800,0,0,1,Y,2024-06-02
5110585,2,비트,25500,상,1,  20,키로상자,  20키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110587,2,비트,25500,중,2,  20,키로상자,  20키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110594,2,셀러리,25600,상,1,  10,키로상자,  10키로상자,01,0,9087,20430,0,0,1,Y,2024-06-02
5110596,2,셀러리,25600,중,2,  10,키로상자,  10키로상자,01,0,7445,17472,0,0,1,Y,2024-06-02
5110598,2,셀러리,25600,하,3,  10,키로상자,  10키로상자,01,0,5160,11100,0,0,1,Y,2024-06-02
5110601,2,칼리플라워,25700,상,1,   8,키로상자,   8키로상자,01,0,26074,27763,0,0,1,Y,2024-06-02
5110603,2,칼리플라워,25700,중,2,   8,키로상자,   8키로상자,01,0,22366,25146,0,0,1,Y,2024-06-02
5110605,2,칼리플라워,25700,하,3,   8,키로상자,   8키로상자,01,0,16446,14804,0,0,1,Y,2024-06-02
5110607,2,브로콜리,25800,상,1,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110609,2,브로콜리,25800,중,2,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110611,2,브로콜리,25800,하,3,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110613,2,브로콜리,25800,상,1,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110615,2,브로콜리,25800,중,2,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110617,2,브로콜리,25800,하,3,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5110713,2,취나물,26300,상,1,   4,키로상자,   4키로상자,01,0,13711,14099,0,0,1,Y,2024-06-02
5110714,2,취나물,26300,중,2,   4,키로상자,   4키로상자,01,0,11661,11369,0,0,1,Y,2024-06-02
5110715,2,취나물,26300,하,3,   4,키로상자,   4키로상자,01,0,8425,7704,0,0,1,Y,2024-06-02
5112121,2,감귤,41500,특,0,   3,키로상자,   3키로상자,01,0,40358,34214,0,0,1,Y,2024-06-02
5112123,2,감귤,41500,상,1,   3,키로상자,   3키로상자,01,0,34188,27493,0,0,1,Y,2024-06-02
5112125,2,감귤,41500,중,2,   3,키로상자,   3키로상자,01,0,26451,22731,0,0,1,Y,2024-06-02
5112127,2,감귤,41500,하,3,   3,키로상자,   3키로상자,01,0,23918,20299,0,0,1,Y,2024-06-02
5112129,2,감귤,41500,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112131,2,감귤,41500,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112133,2,감귤,41500,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112135,2,감귤,41500,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112137,2,감귤,41500,특,0,  10,키로상자,  10키로상자,01,0,0,60667,0,0,1,Y,2024-06-02
5112139,2,감귤,41500,상,1,  10,키로상자,  10키로상자,01,0,0,10000,0,0,1,Y,2024-06-02
5112141,2,감귤,41500,중,2,  10,키로상자,  10키로상자,01,0,0,8179,0,0,1,Y,2024-06-02
5112143,2,감귤,41500,하,3,  10,키로상자,  10키로상자,01,0,0,7143,0,0,1,Y,2024-06-02
5112418,2,홍자두,42001,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112420,2,홍자두,42001,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112422,2,홍자두,42001,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112424,2,홍자두,42001,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112426,2,홍자두,42001,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112428,2,홍자두,42001,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112430,2,홍자두,42001,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112432,2,홍자두,42001,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112434,2,자두 후무사,42003,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112436,2,자두 후무사,42003,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112438,2,자두 후무사,42003,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112440,2,자두 후무사,42003,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112442,2,자두 후무사,42003,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112444,2,자두 후무사,42003,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112446,2,자두 후무사,42003,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112448,2,자두 후무사,42003,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112450,2,자두 대석,42004,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112452,2,자두 대석,42004,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112454,2,자두 대석,42004,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112456,2,자두 대석,42004,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112458,2,자두 대석,42004,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112460,2,자두 대석,42004,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112462,2,자두 대석,42004,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112464,2,자두 대석,42004,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-06-02
5112466,2,자두 대석,42004,특,0, 1.5,키로상자, 1.5키로상자,01,0,26533,27554,0,0,1,Y,2024-06-02
